Gene	C	Z	Pval	FDR
KPNA2	0.019694087543932558	13.819455067498112	9.726845155929324e-44	3.433004172680938e-43
FDFT1	0.016446789769759624	13.799078416605942	1.2906572859422957e-43	4.544567908247521e-43
CCT5	0.01878644588436378	13.768752674800405	1.964694154797013e-43	6.901735906781075e-43
PIM2	0.0071431008733565705	13.738009189468078	3.005295079532951e-43	1.0532576213316418e-42
RASSF3	0.008768237488945271	13.726709024652335	3.512640598792125e-43	1.2281960135636802e-42
KLK10	0.020208676793709583	13.7155341630118	4.098027230144927e-43	1.4295443826086954e-42
NOTCH1	0.011069268695569609	13.661986595483514	8.562366661149091e-43	2.979941993439359e-42
PEA15	0.013140214209967083	13.66025617577944	8.768286889163848e-43	3.0445440587374475e-42
UQCC1	0.017625059810652675	13.651820059549413	9.844930744419946e-43	3.410484091600443e-42
PTEN	0.011088373387487612	13.628584499600201	1.3539076221728618e-42	4.6794042240997524e-42
MAX	0.008744278716730221	13.496564282739989	8.192016767983485e-42	2.8248333682701674e-41
EID1	0.010276969356839446	13.488913300703448	9.087990319413368e-42	3.1266021741101037e-41
CCNB1	0.024223341444805053	13.48282746447793	9.869735343032328e-42	3.3877810101941626e-41
NT5DC2	0.016949682215213334	13.444333487474099	1.6619358778164562e-41	5.691561225398823e-41
PAWR	0.013435148422856157	13.433507717931152	1.9237312161941153e-41	6.573113494968502e-41
ST14	0.017581453182409976	13.313687468434608	9.636485466610042e-41	3.2851654999806965e-40
LMNB1	0.01825137504274176	13.27007989785758	1.726062437101124e-40	5.8709606704119865e-40
PPP1R15B	0.009648949047770854	13.231701990059392	2.8784397753586026e-40	9.768460776103855e-40
CCT3	0.015831575834156644	13.2222818856691	3.2626910077441712e-40	1.1047486482203739e-39
POLR2B	0.017132515743907128	13.202450051524266	4.2463595929579154e-40	1.4345809435668634e-39
TK1	0.02219557319764002	13.19079255966874	4.956872804992049e-40	1.670856001682713e-39
APEX1	0.016669073946833583	13.168616909500962	6.650601514070496e-40	2.2367493881403013e-39
CHD7	0.018995695402058012	13.167899494816186	6.714089811708497e-40	2.2530502723854018e-39
RBM12	0.01769015818600412	13.14717930277487	8.832093775199296e-40	2.9571742550890496e-39
RCN2	0.01871414354403098	13.128290941990942	1.1335777901680276e-39	3.787008207688288e-39
GNAI2	0.010821700177286496	13.103432986998268	1.5734743915298357e-39	5.244914638432786e-39
KDM3A	0.012394549949128641	13.069572807805343	2.457035491863948e-39	8.171958398660581e-39
CELSR1	0.020237472458831052	13.060000637960641	2.786365955435551e-39	9.246789675117979e-39
RFC4	0.018464059626522544	12.963858149443487	9.806461558061671e-39	3.2471727013449243e-38
TRPS1	0.01727709485106214	12.916656877547581	1.8127741380835783e-38	5.989341865914907e-38
SSB	0.015485259125558553	12.910582579543417	1.9616077534216919e-38	6.466838747544039e-38
PTPN13	0.015934622634869947	12.894176780805113	2.427094735090841e-38	7.983864260167241e-38
ALDH2	0.010245147489627135	12.883170104277974	2.799386860085558e-38	9.188359496998549e-38
AURKB	0.02399832162556733	12.879030875689327	2.9536326326609624e-38	9.673469320942016e-38
NPR1	0.0160917934971371	12.804600422960615	7.725956822006647e-38	2.5248224908518455e-37
CBX5	0.017205040239860653	12.763795913755025	1.3057889201587382e-37	4.258007348343712e-37
F2R	0.01611141702828748	12.72226929965106	2.2237661250771356e-37	7.235681534958142e-37
SLC5A3	0.016405497594256552	12.682707129172078	3.687015335661864e-37	1.197082901188917e-36
RBBP8	0.018140153937480585	12.680131120427522	3.810214194601963e-37	1.2344106461993403e-36
UTP23	0.015881453111410877	12.66998819800057	4.336372265152175e-37	1.4018444822690218e-36
MKI67	0.021787452264832377	12.662227986660188	4.787149094779357e-37	1.544241643477212e-36
SPIN1	0.0150727447062443	12.661463284636497	4.834014384325371e-37	1.5560132138386388e-36
UGT2B7	0.017227840401610055	12.643211240847817	6.098442251497513e-37	1.9588144276758608e-36
ABL1	0.008331040081712447	12.596723628009883	1.1004940622236657e-36	3.527224558409185e-36
TCP1	0.015245637793384984	12.526708071174085	2.66653530312335e-36	8.528364508923296e-36
LRPPRC	0.015926073690528866	12.52369488199365	2.769753670529807e-36	8.839639374031299e-36
MYOF	0.01023226969700118	12.401207635447342	1.287072860855829e-35	4.0989581555918116e-35
ALDH3A2	0.015024331654405133	12.396723699570206	1.3611416364915004e-35	4.3256619803755313e-35
SEMA4C	0.008648045062534079	12.389971154417811	1.480749535570237e-35	4.6958230514912376e-35
GATA6	0.009755749466255651	12.352707236414144	2.3549675705071085e-35	7.452429020592116e-35
ARRDC3	0.009962870538412945	12.338842483002168	2.797725714955714e-35	8.834923310386465e-35
XPO1	0.015960269999607063	12.320766776584094	3.5012642139660463e-35	1.1033395632245943e-34
CTNND1	0.010222561895448054	12.320206778336281	3.5256627431467103e-35	1.108698975832299e-34
IQGAP1	0.008473945056517083	12.283841321252707	5.530926716531598e-35	1.7356464591626355e-34
ACTL6A	0.017038460655360237	12.239516785823332	9.55836735877276e-35	2.993225686463286e-34
IGF2BP2	0.01539510766604646	12.21050566082313	1.36593000953518e-34	4.268531279797437e-34
NCK1	0.013914777902076477	12.191516635906478	1.7247065768826876e-34	5.3785028385115e-34
RTL8C	0.008774670174951796	12.13062864035844	3.634463652934066e-34	1.1310571534027176e-33
UBR3	0.008344996927502988	12.12299425073405	3.9894908438220335e-34	1.238972311745973e-33
NUSAP1	0.0211687751672618	12.076702739353678	7.011552342456363e-34	2.1730017590257324e-33
CHODL	0.01833872837557378	12.012161440314538	1.5336100766938198e-33	4.743123948537587e-33
CBLB	0.015267660562072488	12.006532334860776	1.6416286116360503e-33	5.0667549741853406e-33
GPRC5B	0.01399522907316733	11.990362194546831	1.995780023652142e-33	6.147166397285858e-33
SDHA	0.012187949335790815	11.954388199086228	3.079272453111613e-33	9.464976802597173e-33
NOL4L	0.017484692345139746	11.91351316449405	5.032277248887072e-33	1.5436433278794697e-32
SNRPB	0.016396601535452564	11.89516843074901	6.269988818216359e-33	1.9193843321070487e-32
SFPQ	0.013346882488211136	11.877530316600929	7.743787867317741e-33	2.3657193077345444e-32
PTDSS1	0.01714713274501192	11.807042392419136	1.7948371172413016e-32	5.472064381833237e-32
CMSS1	0.015957517326337937	11.806825217313754	1.799477934410363e-32	5.475084993134979e-32
HOXB7	0.01085798835207025	11.785347856936246	2.3224921959401575e-32	7.052101809534891e-32
NEPRO	0.015190672272800401	11.773438474294695	2.6749296829794494e-32	8.10584752418015e-32
EPOR	0.01463432563277006	11.771971953134395	2.721847419754445e-32	8.231393406515458e-32
MZB1	0.005094329762394001	11.753607727093438	3.3833447839596943e-32	1.0211302164868293e-31
ARL4D	0.01400921566715405	11.738304088616644	4.0548160110038593e-32	1.221330123796343e-31
FHL2	0.011402300560453809	11.704645655149685	6.033111977729514e-32	1.813560714748351e-31
HMGA2	0.01672388940841118	11.667423326633312	9.350076719019185e-32	2.8050230157057556e-31
MCCC1	0.014848393253369474	11.59792413056801	2.1109756195182393e-31	6.320286285982752e-31
PDIA3	0.012541202939101062	11.588908347502528	2.3453636066084464e-31	7.008058585483406e-31
PTPN2	0.013725010452732925	11.551795419476328	3.6147093497683474e-31	1.0779451341257497e-30
PRCP	0.010019284293708406	11.499334630481073	6.646811712841135e-31	1.9782177716789092e-30
ILF3	0.014382087200122812	11.44346886504306	1.2677066810080378e-30	3.765465389132786e-30
INPPL1	0.012681585926150275	11.434186253362627	1.4108484272800394e-30	4.18235699786573e-30
SUMO1	0.01510458100002512	11.386749751829166	2.4340576375087885e-30	7.201353957126593e-30
PTPRG	0.012279046901938645	11.381537483886706	2.5840241374192204e-30	7.629992531749666e-30
PLCB1	0.012869202694417785	11.381115521081787	2.5965585845335974e-30	7.651940818861289e-30
ABCC4	0.015395730297759582	11.336257175975192	4.338848996474164e-30	1.2761320577865188e-29
CLIC4	0.010661624321583355	11.28820826410145	7.503226822036299e-30	2.20251276576408e-29
SFXN2	0.01199019618160191	11.26941547491747	9.289962219255604e-30	2.7216686189225403e-29
EMP2	0.012100262996581837	11.234067358354254	1.3870387171373788e-29	4.055668763559587e-29
HAVCR2	0.006164930067407802	11.222098578964722	1.5882093630639926e-29	4.634852226840445e-29
TSPAN9	0.009203682495795526	11.211437951355691	1.7916211182412644e-29	5.218313936625042e-29
AURKA	0.020068789847368658	11.15076581778463	3.549635649218893e-29	1.0318708282613061e-28
SRF	0.007421944860221296	11.143126368480868	3.867762683798741e-29	1.1221748599029228e-28
HOXB4	0.013671243541896161	11.142273631088939	3.9049827343569327e-29	1.1307865060879148e-28
NAIP	0.007974958044546891	11.135669850550434	4.2055132702696756e-29	1.2154662630837214e-28
RRS1	0.0157653408794324	11.123193496306097	4.8372902237439223e-29	1.3953721799261315e-28
ZNF639	0.014554688088045432	11.086448536584902	7.298422328764961e-29	2.101273223252868e-28
RIPK4	0.015540894138811193	11.005231366462898	1.8029457917202292e-28	5.18087871183974e-28
TIGIT	0.004541973426533913	10.985646254911549	2.2401025837098275e-28	6.424768404521494e-28
MAD2L1	0.0165302258239884	10.928556102073395	4.208857350524341e-28	1.204825577440174e-27
EFNB2	0.01336509642112307	10.825954624745599	1.2968110309247791e-27	3.705174374070798e-27
HMGN3	0.012685208448899041	10.809888331564597	1.5452301920844303e-27	4.406549977427083e-27
PSMD2	0.014277740386170589	10.809566929964234	1.5506534130024976e-27	4.413624515187374e-27
CCT7	0.013370919198627542	10.749821288617083	2.9688273526119828e-27	8.434168615374952e-27
MEIS1	0.01083752789484736	10.698171265497464	5.190332070981965e-27	1.4717387724901602e-26
PPM1A	0.007119974757469421	10.659858273109515	7.84181299470529e-27	2.2193810362373465e-26
MMADHC	0.013382786977331397	10.646304913154346	9.07121181286396e-27	2.5624892126734351e-26
KIF2C	0.017679407905980542	10.641360230158105	9.565787561382521e-27	2.697120553021387e-26
SLC12A2	0.014135584268669643	10.566033726766792	2.1411220260242483e-26	6.025671743032594e-26
PRKDC	0.013005037160362396	10.555967197265236	2.3835224926585825e-26	6.695287900726356e-26
NCOR2	0.00860516290050123	10.550155734523253	2.5356483732730306e-26	7.109294504503824e-26
HMGB3	0.014496932382614179	10.540408290174152	2.812706934276918e-26	7.87138134592421e-26
MPZL1	0.008346455432481937	10.502252776379494	4.217142919549337e-26	1.1779728825556808e-25
SHMT2	0.014475820513484677	10.479238558843052	5.38033029546213e-26	1.5000920898128615e-25
VHL	0.014398387448925897	10.360985639502585	1.8654866714314979e-25	5.191521349067248e-25
UNG	0.013771852356808273	10.291570103643858	3.845592849416871e-25	1.068220235949131e-24
ANKRD6	0.01413039044966978	10.161586650239256	1.4712420374575063e-24	4.079229309031903e-24
DNAJC9	0.012725530649094468	10.124047098829987	2.16083814902324e-24	5.980179379215609e-24
IGF2R	0.0072224705488540125	10.077926993079739	3.458501042889406e-24	9.553870284224879e-24
RARA	0.00692492858639045	9.964593059033623	1.088819070633363e-23	3.002258466819935e-23
TNFRSF1A	0.007514452234351332	9.957395072387813	1.17058254346987e-23	3.2217868168895505e-23
FLNB	0.00783363989079775	9.925574488928135	1.6112083781072582e-23	4.4263966431518085e-23
CBX1	0.012124663502443431	9.923110218628159	1.651500398150253e-23	4.5287945104668737e-23
DHFR	0.01375117044338097	9.91440845852479	1.8019243623613266e-23	4.932274714492682e-23
SCRIB	0.013439303665223876	9.89598886244417	2.1665334969536217e-23	5.919490428835032e-23
PDGFC	0.010315637815033205	9.894780246031212	2.1928628133814748e-23	5.98053494558584e-23
ARHGEF2	0.006752811321711181	9.867442547493477	2.880740698594578e-23	7.84230680198161e-23
GRK2	0.0074027620403189325	9.853066315761767	3.3242038173154534e-23	9.033162547052862e-23
ELK3	0.008169956663052511	9.814348966316922	4.8833183866789496e-23	1.3245890741443807e-22
ADAR	0.009594980145813305	9.807377478222167	5.232649985358679e-23	1.4167824870104726e-22
PHF10	0.007411678397670535	9.801881269154796	5.525399796740806e-23	1.4933512964164338e-22
OXSR1	0.012005533954094942	9.747612873098772	9.442840167515702e-23	2.5475288221715026e-22
SMAD2	0.011672261448737922	9.725331607630537	1.1756899298326282e-22	3.1661308702853544e-22
EIF4EBP1	0.012543745094085824	9.68898795710732	1.679199564310048e-22	4.513977323414108e-22
HNRNPF	0.008302684163206463	9.685379453936234	1.7395708061882796e-22	4.667900195496278e-22
ADNP	0.01210017857385023	9.609775653178888	3.6353614635318983e-22	9.737575348746155e-22
STAT6	0.007352172355346478	9.607795421971467	3.705943967201618e-22	9.90894108877438e-22
PLEC	0.008946644048958858	9.552644971466318	6.321326471956596e-22	1.6871867807713334e-21
WEE1	0.008510698217699182	9.542627460304924	6.962927383353432e-22	1.855131629667877e-21
GRHL2	0.013769446613800387	9.49913536109336	1.058201167451027e-21	2.8143648070506038e-21
CCT6A	0.01166429241952888	9.483432908839356	1.230261139495891e-21	3.2661800163607726e-21
DKC1	0.013507765696770145	9.469057238622717	1.4119035161172151e-21	3.7417937706286615e-21
EIF2AK2	0.008089699940388901	9.456697424547126	1.5891140847968216e-21	4.204005515335507e-21
KLHL24	0.011930170448421264	9.451283579134817	1.673503989398641e-21	4.419464760735848e-21
PPIC	0.0094397302436896	9.421746054092011	2.2182406896450177e-21	5.84773468271973e-21
LUC7L	0.00668128638036917	9.414523710764502	2.3761603070898146e-21	6.253053439710039e-21
PTP4A1	0.006775619842443488	9.371157751477561	3.587060843609761e-21	9.423102041006378e-21
PICALM	0.007621573134246792	9.365816661776176	3.773220556970973e-21	9.894809152895907e-21
PTGS1	0.01142049793233716	9.34751950272759	4.486363866538823e-21	1.174440802758854e-20
CD79A	0.004438066214421435	9.310493851204352	6.361966986526434e-21	1.6625349267926223e-20
PRNP	0.00798946877357248	9.289163543118914	7.775278130020494e-21	2.0283334252227374e-20
PHB2	0.010497308342606149	9.286070531065395	8.00448218625116e-21	2.0845005693362397e-20
IL15	0.01189368967207355	9.255193356553022	1.0692150534142478e-20	2.779588527073435e-20
TOP1MT	0.012683974273577942	9.22028516734147	1.481555611216379e-20	3.844867503156693e-20
TOP1	0.011293619504986693	9.165073776673266	2.4756546770894952e-20	6.413613153081593e-20
ARF6	0.010774244320893947	9.164542433560714	2.4878806571140195e-20	6.434174113225913e-20
FNTA	0.011678067339514079	9.107476188773065	4.216029658937748e-20	1.0884758155605203e-19
TFAP2A	0.013591890022951733	9.092908449315695	4.821221791910919e-20	1.242582936059515e-19
SORD	0.012196759101820734	8.992205498146951	1.2115905816031853e-19	3.117299952666858e-19
LRP6	0.010427534726246919	8.982164301217074	1.3274599520061633e-19	3.4095717945363784e-19
DEK	0.010874365866831468	8.96169471318884	1.5986300860432853e-19	4.09905150267509e-19
MTAP	0.010570712611728062	8.951575156570518	1.752226950997231e-19	4.485222570812025e-19
SENP6	0.006839635711648042	8.931885784320764	2.0940387676094246e-19	5.351036033073487e-19
TMEM14C	0.009294621939661664	8.930209086006908	2.1260219394868911e-19	5.423525355833905e-19
CASP6	0.011469300270549812	8.927463756318803	2.1794344079445324e-19	5.5503422952747e-19
SLC39A9	0.007251470152475997	8.924449435541957	2.2396079024866775e-19	5.69391839615257e-19
POU5F1	0.008705995169962965	8.918389491795844	2.365589567338896e-19	6.004034434870295e-19
ALDH1B1	0.006502337037940893	8.879656709486252	3.3533509328643142e-19	8.488558059647995e-19
SIGMAR1	0.009876894525868873	8.879575166563265	3.355809952914174e-19	8.488558059647995e-19
ATPAF1	0.01184564796246401	8.860206466872171	3.9933192473863534e-19	1.0084139513601902e-18
BRI3BP	0.013077473076283812	8.788680027876161	7.56636949766981e-19	1.9074881086562545e-18
MAVS	0.0105681388038758	8.7717158259259	8.798201792596121e-19	2.2143125316936547e-18
CD151	0.006613405213705698	8.73080803820269	1.2642976484897113e-18	3.1766272575118374e-18
FAT1	0.00907406548924474	8.722662087356275	1.3586814508896715e-18	3.4080638400242595e-18
SNRPD3	0.010268635024384886	8.613746196354315	3.5355570604879715e-18	8.853648732440663e-18
GZMB	0.00314625257252	8.611376162403042	3.6094346489339756e-18	9.023586622334939e-18
JPT2	0.01163812472548113	8.60970613972869	3.662404843407211e-18	9.140777479385719e-18
PDCD4	0.007550892593312418	8.597878487864667	4.060160479241679e-18	1.0116678934987573e-17
CMTM8	0.011798869348453806	8.513897780532387	8.409114289014315e-18	2.0918194748791828e-17
GRN	0.0073092873746114975	8.510787865860658	8.637772201985222e-18	2.1451421031420253e-17
MYH10	0.00989193029692927	8.447439174576187	1.488809537743772e-17	3.6912633167200964e-17
WDR77	0.010231125475198643	8.433901724482633	1.671637475221718e-17	4.137716522826035e-17
MSH2	0.01124624653075928	8.430838214671988	1.715989797300443e-17	4.240501970264686e-17
FGFR2	0.009248996510568588	8.427510346499956	1.7654853467972956e-17	4.3556381911117495e-17
SPART	0.006061651392453837	8.410463607484825	2.041966333716647e-17	5.0294737283661254e-17
CCDC14	0.010420430234287032	8.406321195858233	2.1153575771090848e-17	5.201698960104307e-17
TSPAN3	0.01016945761499012	8.39259639134062	2.3776092439503304e-17	5.837011237193937e-17
AP2A1	0.006256077556132246	8.375471246636945	2.750166565065805e-17	6.74060432614168e-17
KPNB1	0.010652004973261842	8.367925079714007	2.932082854753253e-17	7.174754130717586e-17
IDO1	0.006548871978766823	8.338135959771234	3.773538494715575e-17	9.218742250933816e-17
UMPS	0.010923814592992428	8.256558553766808	7.496634571998952e-17	1.8284474565851105e-16
TWSG1	0.007758672221857814	8.228013081405951	9.517214991744755e-17	2.317503650587197e-16
BRD4	0.009170130813480875	8.209509022458182	1.110473886113699e-16	2.6996934022213105e-16
TAP2	0.006459562173283359	8.1637291158514	1.6241846329394197e-16	3.9421957110180094e-16
NCOA3	0.010481771546026971	8.130177890595082	2.1433044986728889e-16	5.193791192260635e-16
PSMD3	0.010163365438723624	8.094071360746844	2.8851428065139745e-16	6.980184209308003e-16
CELSR2	0.009952668764270128	8.085439713132889	3.0970156046553586e-16	7.480714020906664e-16
VDAC1	0.00787507855564337	8.002451966881862	6.098287776046023e-16	1.47064817750306e-15
ECE1	0.0067029204403930625	7.9920066872704165	6.637991776797564e-16	1.5982323700154647e-15
RHOA	0.007955674304416384	7.97157964960054	7.832943733922869e-16	1.882919166808382e-15
TC2N	0.008457495252441018	7.969285642947699	7.979709560413237e-16	1.913957929554235e-15
ALG13	0.005400411211553845	7.969163733386542	7.987584426006341e-16	1.913957929554235e-15
PRKAR1A	0.006664688691714757	7.958444420727693	8.710781047796169e-16	2.0839189109560213e-15
PINK1	0.006025022436482987	7.929415397774119	1.1008994840148406e-15	2.62953698411188e-15
SH3BGRL2	0.007054899906338979	7.912892580436277	1.2573816648724996e-15	2.99852543292329e-15
IRF2BPL	0.006822360173387337	7.872162798655094	1.7428108490492264e-15	4.149549640593397e-15
SQSTM1	0.007781995201342146	7.855254861566007	1.994800319464271e-15	4.741997589851674e-15
PDIA4	0.008624019942877427	7.847192486586563	2.1272699855362684e-15	5.048900282127219e-15
PARP1	0.009349848089251173	7.844822706861268	2.167827920152221e-15	5.137032986142704e-15
HYOU1	0.007737892129248652	7.841193574007628	2.231419206914027e-15	5.2793829816577924e-15
CREG1	0.007674664770042262	7.8388574965841284	2.2733208324491365e-15	5.370049210509771e-15
MAP7D1	0.006048034680780294	7.76428574806428	4.1053299794620095e-15	9.682382027033042e-15
CHRAC1	0.010186761734957831	7.744051822238194	4.8148865273607825e-15	1.133803734857327e-14
PDHB	0.009932506460420555	7.699645056776241	6.8222350920950066e-15	1.6039737677339355e-14
BACE2	0.008361091325847416	7.695890798881152	7.02558886224052e-15	1.6491992634367418e-14
RBMX	0.008883141150720189	7.6299944045038295	1.173819507380288e-14	2.7511394704225498e-14
TFE3	0.0057948920272728	7.625683601419622	1.2137227398551232e-14	2.8402248202537983e-14
NONO	0.008453244079555687	7.5913610082615	1.5828130920931136e-14	3.698161430124097e-14
RGPD8	0.004841572378676699	7.564673326040081	1.9442027287413404e-14	4.5354651525847756e-14
ADGRE5	0.005220196891157828	7.5545288228485035	2.1018943423442014e-14	4.895716635894879e-14
KDM1A	0.009224800246276966	7.537903899016741	2.3879279391487984e-14	5.553320788718136e-14
MINDY2	0.0057812263194341575	7.514626294860114	2.8536864368476166e-14	6.626206896704992e-14
ATL3	0.005784988765678138	7.506362360837987	3.039649608157433e-14	7.047101100828669e-14
SLC11A2	0.008670740376086315	7.495465514685945	3.3031736554482494e-14	7.646235313537615e-14
SPECC1L	0.006051273000199941	7.480860789791182	3.691868109791178e-14	8.532823058068979e-14
CTBP1	0.006736946357690525	7.47309923621515	3.916386594353386e-14	9.037815217738582e-14
STAT3	0.0066092602742591836	7.472080288133258	3.9468408903280545e-14	9.094103433935609e-14
APMAP	0.009181570550380713	7.428787686198708	5.479874837601803e-14	1.2607074012887585e-13
FUT8	0.009604641483082554	7.423412155775857	5.707044056091206e-14	1.3109595840944577e-13
ATF4	0.006973920614444689	7.405155564944472	6.549840747929727e-14	1.5022570522774603e-13
HEXB	0.005317381871172643	7.403711911240792	6.621477994792349e-14	1.516369006440996e-13
ERBB2	0.008872360215987165	7.384262420975143	7.665041222479114e-14	1.7526771087985778e-13
NRAS	0.009497081787830689	7.376624842584888	8.117632388539227e-14	1.8533407279769926e-13
CYBA	0.008304940414866511	7.350052398868199	9.906458460679773e-14	2.2583111992431094e-13
POLR2H	0.00882613275706271	7.346723243011729	1.0156241883937217e-13	2.3117394272998217e-13
XPO7	0.009200586979595964	7.336238158344866	1.0984048327346735e-13	2.4963746198515306e-13
KIF1A	0.011261715578000748	7.326786021334113	1.1786888153896108e-13	2.674785511474155e-13
EZH1	0.0057434896271078666	7.323770969945745	1.205490157810462e-13	2.731473167244249e-13
RBBP4	0.008459686477720762	7.316676113379288	1.2709418082714895e-13	2.875433955365361e-13
SLC1A5	0.008626683093870824	7.302779747610515	1.409412079898377e-13	3.183912831095731e-13
PIK3CB	0.008631235061996811	7.297666831913225	1.4640028281843077e-13	3.3022620184608444e-13
RRM1	0.01012561829302202	7.2892914442642684	1.5579468055973438e-13	3.5088892017958193e-13
RREB1	0.005071012579215144	7.279153670666793	1.679604324318156e-13	3.777221119156273e-13
PIK3CA	0.008832333693917428	7.254354275864084	2.017912560390991e-13	4.531240779321087e-13
PPP1R9B	0.0058030421008535265	7.219749542671105	2.6041705086087467e-13	5.838947328719163e-13
NQO1	0.008907878645631105	7.212678625637807	2.7430895597066e-13	6.141245282925225e-13
EWSR1	0.0069221201802577665	7.170488868044824	3.73652114535951e-13	8.352878864440036e-13
CDKN1B	0.006747439967038932	7.144587369736275	4.513331472141557e-13	1.0074400607458834e-12
PTK2	0.008161288505607782	7.143968596485664	4.53370625771345e-13	1.0104843070683767e-12
STX7	0.0054027364735933486	7.1396978108199365	4.676816138392215e-13	1.0408344521644395e-12
JAK1	0.005317746127992635	7.129269677643341	5.045143417307737e-13	1.1211429816239415e-12
ERAP1	0.00491258583576988	7.112032277591057	5.717325466929591e-13	1.2686373077506488e-12
TM9SF4	0.009370467666103824	7.086597228065688	6.87248305363227e-13	1.5227067327102519e-12
LSM12	0.008428382705616574	7.071449351427054	7.666188308995563e-13	1.6960593603972483e-12
PAK2	0.006930380912826645	7.057660121268179	8.466479918957475e-13	1.870356388576762e-12
VASP	0.004956296632855239	7.020696115102375	1.103827726794585e-12	2.4349141032233493e-12
HADHA	0.006255334128905604	7.01164698637149	1.1776443526638022e-12	2.593930292211018e-12
GNL2	0.008645381570555107	7.006745523494665	1.2196266650788917e-12	2.682463339616331e-12
KAT2A	0.005967581478487937	6.993253061630717	1.3429220212913687e-12	2.9493162985901216e-12
PTH2R	0.010705840752118263	6.987932038219929	1.3948372727332533e-12	3.058853668274678e-12
NUDT21	0.008784372883510458	6.986686876819012	1.4072671633474973e-12	3.0816069270383153e-12
BTAF1	0.004934388447449104	6.982244255944293	1.4525073936940039e-12	3.176036575132662e-12
MEST	0.009307154291770382	6.975645120587785	1.522352030213294e-12	3.3239127297233492e-12
SH3BP5	0.005261431027395529	6.9652614363302305	1.6389722486739747e-12	3.5733406584461657e-12
ADGRL1	0.009136894504419213	6.964230217318491	1.6510212777320022e-12	3.5943859457155345e-12
CHD3	0.007140733194048635	6.9598778307385185	1.7028397279546014e-12	3.701825495553481e-12
MAPK3	0.004709605903193546	6.94670803407138	1.869542014832414e-12	4.058340119028395e-12
NUAK2	0.009172474660963272	6.916186684071496	2.3198145618626503e-12	5.028499772823664e-12
PM20D2	0.007062718972055079	6.906041476804634	2.4918216366401497e-12	5.39355332606093e-12
CREBBP	0.005537819530390325	6.904710561485444	2.5152944755310746e-12	5.4365154370268185e-12
NPM3	0.009390319280611022	6.897706714061106	2.642435535762329e-12	5.703098278623732e-12
USP7	0.005541395760917653	6.889762032610532	2.7942897330607232e-12	6.022176148837765e-12
ZNF395	0.007408993639494964	6.867449123169284	3.2680025267536997e-12	7.033004003056742e-12
LGR4	0.009050944164590962	6.830587870783531	4.228368009245815e-12	9.086750736201607e-12
UCP2	0.008983956130187558	6.814323437701236	4.735420569276783e-12	1.016184671518623e-11
TGFBR1	0.004788954409864032	6.801338025478283	5.182594718601624e-12	1.1105560111289195e-11
DDX39B	0.0061634017464321095	6.790547236117723	5.585449683445817e-12	1.1951746826203604e-11
MPP7	0.006071394993309173	6.786222640669241	5.755373682915145e-12	1.229780701477595e-11
DMWD	0.00475834818108634	6.778614640892572	6.0666839622417456e-12	1.2944560374626768e-11
ITCH	0.007963522445981608	6.775575483449191	6.1956013060217124e-12	1.320085505544399e-11
ARRB2	0.00551683804055067	6.741726337729285	7.825783801190123e-12	1.6650603832319412e-11
KIF5B	0.006033246276731757	6.726069725983083	8.715353107095815e-12	1.8517039179382043e-11
TJP2	0.00693097821042944	6.71890697153758	9.15463742681265e-12	1.942285168347804e-11
GSTO1	0.0056789492480729285	6.682422651993425	1.1751200864349102e-11	2.4896612000739624e-11
LSG1	0.008006786673131762	6.637573932748248	1.594440132268582e-11	3.373286598593615e-11
CHKA	0.008499720698997765	6.627978705178538	1.7015727423128848e-11	3.594871990801869e-11
MYO1C	0.005668126134437735	6.6276030196516516	1.7059076010972968e-11	3.5989611837495715e-11
SMARCA4	0.008243693446619904	6.592135974428969	2.1677161709509374e-11	4.566817775879784e-11
PLAGL2	0.008573617400563309	6.5808979321699255	2.338077622995007e-11	4.918816878671123e-11
HSF1	0.0074879008561055125	6.560701568773714	2.6777603561597532e-11	5.625546966722171e-11
HDAC6	0.005227786229172874	6.551441673978921	2.8492122303846923e-11	5.977368315492362e-11
DNAJC10	0.00774328865981715	6.531182602995652	3.262619159874568e-11	6.826448730980486e-11
DLG1	0.009165219067956667	6.531163173884348	3.263042493408672e-11	6.826448730980486e-11
ARF1	0.006317891614604991	6.529020840853164	3.3100520107291106e-11	6.915150440241874e-11
CCL17	0.004386652329695418	6.507587068757812	3.8183745171340384e-11	7.966010814605087e-11
BMI1	0.0055380999612053075	6.504031614204649	3.909772607113598e-11	8.145359598153329e-11
AKAP11	0.00496269443006109	6.49391542813746	4.181685461150837e-11	8.69976170835819e-11
IFNAR1	0.007283178975118108	6.48432413591513	4.456521008468093e-11	9.258700156097146e-11
PTPN11	0.007110427522200166	6.460693316545418	5.211217688995224e-11	1.0811654956421627e-10
FSCN1	0.006326423898242119	6.441609421844877	5.910658754457408e-11	1.224583996089242e-10
HECA	0.004910274039933531	6.427159099510042	6.500536489512935e-11	1.344938584037159e-10
GART	0.008032164035590338	6.4087847629508765	7.334205014749573e-11	1.5153316146176805e-10
NFE2L1	0.005556206707569837	6.405152047676909	7.51098002858075e-11	1.5497207761858493e-10
ANKRD17	0.007470254821387617	6.402189491082373	7.658220199415787e-11	1.5779299861433628e-10
RBMS2	0.004875989575188642	6.353450223758729	1.0526916829135484e-10	2.1660322693694411e-10
DOK5	0.007907620474198896	6.3511006713043	1.0688987053595172e-10	2.1963672027935282e-10
