field_id,grid_x,grid_y,x,y,TLS_grid_mean,n_cells,n_tls_high_cells,n_cohigh_cells
1056,66,117,2340.4708337783813,4133.896560668945,0.36670368415079047,4,1,1
1104,80,117,2830.4708337783813,4133.896560668945,0.22447214992026557,21,3,0
1105,89,117,3145.4708337783813,4133.896560668945,0.29450332981707866,8,3,0
1094,91,117,3215.4708337783813,4133.896560668945,0.3290986009328793,3,2,0
1096,107,117,3775.4708337783813,4133.896560668945,0.3645570696343367,7,2,1
1096,108,117,3810.4708337783813,4133.896560668945,0.17987241621401284,6,4,0
1087,141,117,4965.470833778381,4133.896560668945,0.44866939961360325,11,5,0
1042,148,117,5210.470833778381,4133.896560668945,0.16969515668121024,16,5,2
1042,149,117,5245.470833778381,4133.896560668945,1.002543758908318,16,10,3
1042,150,117,5280.470833778381,4133.896560668945,0.37967228541289894,19,10,3
1042,152,117,5350.470833778381,4133.896560668945,0.2418395269999288,10,5,2
1098,160,117,5630.470833778381,4133.896560668945,0.1880558796737636,4,1,0
1107,197,117,6925.470833778381,4133.896560668945,0.5741340324198523,7,5,3
1107,198,117,6960.470833778381,4133.896560668945,0.19941088147260688,8,4,0
1046,200,117,7030.470833778381,4133.896560668945,0.15286056963117994,4,2,0
1046,201,117,7065.470833778381,4133.896560668945,0.5060780822047631,7,5,1
1102,289,117,10145.470833778381,4133.896560668945,0.1474161935708688,10,1,1
1102,290,117,10180.470833778381,4133.896560668945,0.2981135925505058,7,1,0
1114,27,118,975.4708337783813,4168.896560668945,0.24821288252427057,15,3,2
1104,79,118,2795.4708337783813,4168.896560668945,0.1829869524269924,12,3,0
1105,89,118,3145.4708337783813,4168.896560668945,0.48970463644331863,5,2,0
1117,95,118,3355.4708337783813,4168.896560668945,0.16490598366628667,7,5,1
1096,108,118,3810.4708337783813,4168.896560668945,0.1590925018096661,5,2,0
1096,109,118,3845.4708337783813,4168.896560668945,0.18798990362203766,7,3,1
1087,142,118,5000.470833778381,4168.896560668945,0.19319681008267467,13,5,0
1042,147,118,5175.470833778381,4168.896560668945,0.1969852624550773,18,5,0
1042,149,118,5245.470833778381,4168.896560668945,0.43817344215439785,7,2,1
1042,150,118,5280.470833778381,4168.896560668945,0.26186916732081766,10,2,1
1042,152,118,5350.470833778381,4168.896560668945,0.4208226949813702,6,2,0
1098,161,118,5665.470833778381,4168.896560668945,0.21775239925920536,5,1,0
1046,202,118,7100.470833778381,4168.896560668945,0.2743866184216073,6,2,0
1124,282,118,9900.470833778381,4168.896560668945,0.442757095902545,7,2,0
1124,283,118,9935.470833778381,4168.896560668945,0.1588663937090696,10,2,0
1114,28,119,1010.4708337783813,4203.896560668945,0.44892182773959094,6,3,0
1104,80,119,2830.4708337783813,4203.896560668945,0.14811497130902918,13,2,0
1128,84,119,2970.4708337783813,4203.896560668945,0.1955071481486354,20,3,0
1117,95,119,3355.4708337783813,4203.896560668945,0.35817086611791166,6,3,0
1096,110,119,3880.4708337783813,4203.896560668945,0.1595857415862345,14,3,1
1087,142,119,5000.470833778381,4203.896560668945,0.22573058259663237,19,6,1
1135,293,119,10285.470833778381,4203.896560668945,0.33365725340384716,6,2,0
1136,327,119,11475.470833778381,4203.896560668945,0.7590193594683323,3,1,0
1137,22,120,800.4708337783813,4238.896560668945,0.31851305884958286,14,4,3
1139,57,120,2025.4708337783813,4238.896560668945,0.2576950771106097,11,5,2
1139,58,120,2060.4708337783813,4238.896560668945,0.3204489038405357,10,4,1
1128,85,120,3005.4708337783813,4238.896560668945,0.1623095027818244,11,2,0
1117,95,120,3355.4708337783813,4238.896560668945,0.20911426639853675,10,4,0
1117,96,120,3390.4708337783813,4238.896560668945,0.14574917542198906,10,2,0
1141,107,120,3775.4708337783813,4238.896560668945,0.20343268648725188,4,2,0
1142,146,120,5140.470833778381,4238.896560668945,0.1859598005446126,18,2,0
1142,148,120,5210.470833778381,4238.896560668945,0.5320764369874488,12,5,0
1142,149,120,5245.470833778381,4238.896560668945,0.5698689906422619,10,3,0
1142,150,120,5280.470833778381,4238.896560668945,0.31349208802857187,6,1,0
1145,253,120,8885.470833778381,4238.896560668945,0.14947245171705126,9,2,1
1146,284,120,9970.470833778381,4238.896560668945,0.18708373251969387,7,2,0
1135,294,120,10320.470833778381,4238.896560668945,0.21505404750794002,5,1,0
1147,319,120,11195.470833778381,4238.896560668945,0.3926797854005581,4,2,0
1136,326,120,11440.470833778381,4238.896560668945,0.27330283531497035,5,1,0
1137,22,121,800.4708337783813,4273.896560668945,0.1897744184952598,12,3,0
1149,39,121,1395.4708337783813,4273.896560668945,0.1523128603225816,6,1,0
1150,51,121,1815.4708337783813,4273.896560668945,0.22981655406833518,14,5,1
1152,91,121,3215.4708337783813,4273.896560668945,0.23630662445713865,9,2,0
1141,106,121,3740.4708337783813,4273.896560668945,0.45293160598589144,3,2,0
1153,125,121,4405.470833778381,4273.896560668945,0.244154193747323,9,3,1
1154,139,121,4895.470833778381,4273.896560668945,0.20242767728048658,3,1,0
1154,140,121,4930.470833778381,4273.896560668945,0.15756143802298547,7,1,1
1142,143,121,5035.470833778381,4273.896560668945,0.20573773068419526,11,4,1
1142,146,121,5140.470833778381,4273.896560668945,0.6310365249109899,11,3,1
1142,147,121,5175.470833778381,4273.896560668945,0.4657187782320113,11,8,3
1142,148,121,5210.470833778381,4273.896560668945,0.42375900536665473,8,3,2
1155,154,121,5420.470833778381,4273.896560668945,0.3150064054396433,13,5,3
1155,155,121,5455.470833778381,4273.896560668945,1.0379828321789966,12,9,1
1155,157,121,5525.470833778381,4273.896560668945,0.5510123347831696,3,1,1
1145,252,121,8850.470833778381,4273.896560668945,0.1699371442317096,14,2,1
1146,283,121,9935.470833778381,4273.896560668945,0.19622596271125642,8,1,0
1135,293,121,10285.470833778381,4273.896560668945,0.3279613827723231,9,3,0
1135,295,121,10355.470833778381,4273.896560668945,0.7197893246639047,3,2,0
1135,296,121,10390.470833778381,4273.896560668945,0.1575301205533108,6,2,0
1147,319,121,11195.470833778381,4273.896560668945,0.5282196880603576,8,3,0
1149,40,122,1430.4708337783813,4308.896560668945,0.17384389282872975,7,2,0
1150,50,122,1780.4708337783813,4308.896560668945,0.2622731773674779,14,3,0
1150,51,122,1815.4708337783813,4308.896560668945,0.1511356696057135,8,2,0
1160,83,122,2935.4708337783813,4308.896560668945,0.15074784722829654,4,2,1
1152,91,122,3215.4708337783813,4308.896560668945,0.26313288587375744,15,4,0
1153,126,122,4440.470833778381,4308.896560668945,0.32846048668245736,5,1,1
1142,143,122,5035.470833778381,4308.896560668945,0.19409084793655693,12,3,0
1142,144,122,5070.470833778381,4308.896560668945,0.5027648165671107,7,3,1
1142,145,122,5105.470833778381,4308.896560668945,0.14447066881665707,11,1,1
1142,146,122,5140.470833778381,4308.896560668945,0.16123847508828484,10,3,1
1155,153,122,5385.470833778381,4308.896560668945,0.4358177402833243,12,3,1
1155,155,122,5455.470833778381,4308.896560668945,0.2823117284430527,10,3,0
1155,156,122,5490.470833778381,4308.896560668945,0.6513870272874748,5,2,0
1163,235,122,8255.470833778381,4308.896560668945,0.19246099373676892,5,1,0
1135,292,122,10250.470833778381,4308.896560668945,0.22249827470525346,8,1,0
1149,41,123,1465.4708337783813,4343.896560668945,0.1781704122284514,12,2,0
1173,77,123,2725.4708337783813,4343.896560668945,0.17792498069838805,7,3,0
1160,81,123,2865.4708337783813,4343.896560668945,0.256620599395213,5,2,0
1160,82,123,2900.4708337783813,4343.896560668945,0.4950132092318977,4,2,1
1160,83,123,2935.4708337783813,4343.896560668945,0.17067015482923037,5,3,1
1153,127,123,4475.470833778381,4343.896560668945,0.15283930483375008,8,2,1
1177,138,123,4860.470833778381,4343.896560668945,0.41398620642306,3,1,0
1177,140,123,4930.470833778381,4343.896560668945,0.2349547959979578,5,1,0
1142,143,123,5035.470833778381,4343.896560668945,0.2612989702531801,14,4,2
1142,144,123,5070.470833778381,4343.896560668945,0.1978757693374408,12,3,1
1142,146,123,5140.470833778381,4343.896560668945,0.6918767706663286,6,2,1
1178,149,123,5245.470833778381,4343.896560668945,0.3394634401927825,14,3,0
1155,153,123,5385.470833778381,4343.896560668945,0.3964189276351465,10,4,0
1155,154,123,5420.470833778381,4343.896560668945,0.34779280836165594,14,5,1
1163,234,123,8220.470833778381,4343.896560668945,0.3120284617560609,4,1,0
1135,292,123,10250.470833778381,4343.896560668945,0.6398256492952912,5,2,0
1149,40,124,1430.4708337783813,4378.896560668945,0.2522636084561846,15,5,0
1173,77,124,2725.4708337783813,4378.896560668945,0.16695560754346173,6,1,0
1177,138,124,4860.470833778381,4378.896560668945,0.2723076954117266,4,2,0
1177,140,124,4930.470833778381,4378.896560668945,0.3170748773638378,9,3,0
1178,150,124,5280.470833778381,4378.896560668945,0.4810585735394776,9,3,0
1155,153,124,5385.470833778381,4378.896560668945,0.23949697194603736,5,2,0
1135,290,124,10180.470833778381,4378.896560668945,0.15080710453731563,15,2,0
1135,291,124,10215.470833778381,4378.896560668945,0.17760339157646335,10,2,0
1188,21,125,765.4708337783813,4413.896560668945,0.14887571092514443,12,4,1
1188,22,125,800.4708337783813,4413.896560668945,0.30635804079829826,9,2,2
1173,77,125,2725.4708337783813,4413.896560668945,0.19633484221397618,4,2,2
1191,95,125,3355.4708337783813,4413.896560668945,0.20954086522853213,7,1,0
1192,101,125,3565.4708337783813,4413.896560668945,0.14521899913324496,15,3,0
1192,102,125,3600.4708337783813,4413.896560668945,0.20150014963332455,6,1,0
1177,139,125,4895.470833778381,4413.896560668945,0.16806259506145926,8,1,1
1178,149,125,5245.470833778381,4413.896560668945,0.700983042381041,8,4,0
1195,189,125,6645.470833778381,4413.896560668945,0.29801739080448053,4,2,0
1196,212,125,7450.470833778381,4413.896560668945,0.24580820381793858,3,1,0
1196,213,125,7485.470833778381,4413.896560668945,0.46226372318707243,4,1,0
1196,215,125,7555.470833778381,4413.896560668945,0.17883632882566763,5,1,0
1188,20,126,730.4708337783813,4448.896560668945,0.17608695219656648,9,2,1
1173,75,126,2655.4708337783813,4448.896560668945,0.23515754071287387,8,3,2
1173,76,126,2690.4708337783813,4448.896560668945,0.37854943486744186,6,5,1
1191,94,126,3320.4708337783813,4448.896560668945,0.19092353338585824,12,2,0
1192,100,126,3530.4708337783813,4448.896560668945,0.1720304662335083,13,2,0
1205,141,126,4965.470833778381,4448.896560668945,0.1809132330436869,4,1,0
1178,150,126,5280.470833778381,4448.896560668945,0.15465166599684016,9,2,0
1195,190,126,6680.470833778381,4448.896560668945,0.5952164696426178,3,2,0
1206,206,126,7240.470833778381,4448.896560668945,0.1523163493152899,6,1,0
1196,214,126,7520.470833778381,4448.896560668945,0.3663501536755852,5,1,0
1207,245,126,8605.470833778381,4448.896560668945,0.24471898359209665,12,2,0
1207,246,126,8640.470833778381,4448.896560668945,0.18205818577623636,6,2,0
1207,247,126,8675.470833778381,4448.896560668945,0.2580626344386589,11,2,0
1208,251,126,8815.470833778381,4448.896560668945,0.14580920232819478,14,2,0
1212,287,126,10075.470833778381,4448.896560668945,0.3097165429679041,8,2,0
1213,314,126,11020.470833778381,4448.896560668945,0.27290467257999035,5,1,0
1213,315,126,11055.470833778381,4448.896560668945,0.30804443116318103,3,1,0
1214,0,127,30.470833778381348,4483.896560668945,0.1629438287676155,3,1,0
1214,1,127,65.47083377838135,4483.896560668945,0.18186834560515752,13,2,1
1205,142,127,5000.470833778381,4483.896560668945,0.25714656618322335,5,1,0
1178,148,127,5210.470833778381,4483.896560668945,0.6287630743067393,8,5,1
1178,149,127,5245.470833778381,4483.896560668945,0.28179732676346175,3,1,0
1221,176,127,6190.470833778381,4483.896560668945,0.22164219354637998,4,1,0
1221,177,127,6225.470833778381,4483.896560668945,0.14928942893511424,7,3,0
1206,206,127,7240.470833778381,4483.896560668945,0.29723704952412117,7,1,0
1224,209,127,7345.470833778381,4483.896560668945,0.24512850705746705,7,2,0
1196,214,127,7520.470833778381,4483.896560668945,0.17369014610554329,4,1,0
1207,245,127,8605.470833778381,4483.896560668945,0.1935380596118335,10,2,0
1207,246,127,8640.470833778381,4483.896560668945,0.166831285964244,8,1,0
1207,247,127,8675.470833778381,4483.896560668945,0.20993891193752362,14,2,0
1208,250,127,8780.470833778381,4483.896560668945,0.2701899492722339,15,3,1
1212,287,127,10075.470833778381,4483.896560668945,0.2444909563602726,4,1,0
1214,0,128,30.470833778381348,4518.896560668945,0.6585712949010937,3,2,1
1214,1,128,65.47083377838135,4518.896560668945,0.348204566589339,8,3,2
1229,23,128,835.4708337783813,4518.896560668945,0.1535401726358225,9,2,0
1229,24,128,870.4708337783813,4518.896560668945,0.5045739861203127,5,1,0
1178,146,128,5140.470833778381,4518.896560668945,0.25094403226512546,3,1,0
1178,147,128,5175.470833778381,4518.896560668945,0.27190997452477644,9,2,1
1221,175,128,6155.470833778381,4518.896560668945,0.8056828919960215,3,3,0
1221,178,128,6260.470833778381,4518.896560668945,0.26479609468449794,3,1,1
1224,209,128,7345.470833778381,4518.896560668945,0.6005399341064284,3,2,0
1208,249,128,8745.470833778381,4518.896560668945,0.21626185239840323,8,2,1
1208,250,128,8780.470833778381,4518.896560668945,0.15336010422420604,8,2,0
1214,1,129,65.47083377838135,4553.896560668945,0.3529419025673817,12,5,0
1229,24,129,870.4708337783813,4553.896560668945,0.17799814398696276,8,2,0
1241,77,129,2725.4708337783813,4553.896560668945,0.278674660091627,14,3,0
1242,83,129,2935.4708337783813,4553.896560668945,0.2348482703576229,10,3,1
1246,143,129,5035.470833778381,4553.896560668945,0.24216993454260927,8,2,0
1246,144,129,5070.470833778381,4553.896560668945,0.15256965304617842,5,2,1
1178,146,129,5140.470833778381,4553.896560668945,0.1452076177396654,8,2,0
1178,148,129,5210.470833778381,4553.896560668945,0.3009119689032768,3,1,0
1178,149,129,5245.470833778381,4553.896560668945,0.19121410743223638,8,1,0
1221,177,129,6225.470833778381,4553.896560668945,0.4547667893652232,3,1,0
1214,1,130,65.47083377838135,4588.896560668945,0.3357823847268941,9,3,1
1214,2,130,100.47083377838135,4588.896560668945,0.17076397945365726,11,4,0
1241,77,130,2725.4708337783813,4588.896560668945,0.47023008071696015,6,4,1
1241,78,130,2760.4708337783813,4588.896560668945,0.41987886371905364,5,2,0
1241,80,130,2830.4708337783813,4588.896560668945,0.5991882764586934,7,4,1
1241,81,130,2865.4708337783813,4588.896560668945,0.3032315122480542,4,2,1
1242,83,130,2935.4708337783813,4588.896560668945,0.29433733813058205,11,3,0
1253,93,130,3285.4708337783813,4588.896560668945,0.5035388628775835,6,1,0
1246,141,130,4965.470833778381,4588.896560668945,0.7963458891710536,5,4,0
1246,142,130,5000.470833778381,4588.896560668945,0.18664889062506,4,1,0
1246,144,130,5070.470833778381,4588.896560668945,0.14868939732852254,6,2,0
1221,176,130,6190.470833778381,4588.896560668945,0.4276338014693108,8,2,2
1221,177,130,6225.470833778381,4588.896560668945,0.2624178042743515,6,3,0
1256,193,130,6785.470833778381,4588.896560668945,0.1820197110152692,9,2,0
1256,194,130,6820.470833778381,4588.896560668945,0.19580706106954235,3,2,0
1257,201,130,7065.470833778381,4588.896560668945,0.24743670437010595,5,2,0
1257,202,130,7100.470833778381,4588.896560668945,0.23005139462075283,6,2,0
1257,203,130,7135.470833778381,4588.896560668945,0.5492643059657869,6,2,0
1258,212,130,7450.470833778381,4588.896560668945,0.4343115982143638,7,4,0
1260,227,130,7975.470833778381,4588.896560668945,0.5863410567758028,6,2,0
1261,267,130,9375.470833778381,4588.896560668945,0.18568397840162712,9,1,0
1261,268,130,9410.470833778381,4588.896560668945,0.43364092974432294,8,1,0
1214,1,131,65.47083377838135,4623.896560668945,0.327687653805979,10,3,0
1214,2,131,100.47083377838135,4623.896560668945,0.17266527008953775,8,2,2
1214,4,131,170.47083377838135,4623.896560668945,0.2796712371651815,4,2,0
1241,79,131,2795.4708337783813,4623.896560668945,0.19552697110387887,8,2,0
1253,92,131,3250.4708337783813,4623.896560668945,0.2427292247391767,5,2,1
1246,142,131,5000.470833778381,4623.896560668945,0.42258974348589035,3,1,0
1258,213,131,7485.470833778381,4623.896560668945,0.5944473386018185,8,4,0
1269,222,131,7800.470833778381,4623.896560668945,0.20312600242341297,7,1,0
1260,228,131,8010.470833778381,4623.896560668945,0.15495811410914706,8,1,0
1272,282,131,9900.470833778381,4623.896560668945,0.14949191156215877,7,1,0
1272,283,131,9935.470833778381,4623.896560668945,0.6184042913289662,5,2,1
1273,294,131,10320.470833778381,4623.896560668945,0.42983396806343216,7,3,1
1214,1,132,65.47083377838135,4658.896560668945,0.37636156385025005,8,3,1
1214,2,132,100.47083377838135,4658.896560668945,0.6566924907865573,11,5,1
1214,3,132,135.47083377838135,4658.896560668945,0.28427373896022257,8,3,1
1280,134,132,4720.470833778381,4658.896560668945,0.15484952033256583,11,1,0
1280,135,132,4755.470833778381,4658.896560668945,0.2039722962646481,5,1,0
1283,208,132,7310.470833778381,4658.896560668945,0.32324304672486587,3,2,0
1283,209,132,7345.470833778381,4658.896560668945,0.5308998711053216,3,1,0
1258,211,132,7415.470833778381,4658.896560668945,0.21201116996114022,8,3,0
1258,212,132,7450.470833778381,4658.896560668945,0.6108961408855187,5,3,0
1269,223,132,7835.470833778381,4658.896560668945,0.16886743651939057,8,2,0
1285,265,132,9305.470833778381,4658.896560668945,0.2540829420521921,12,3,0
1273,294,132,10320.470833778381,4658.896560668945,0.30507455691245655,11,3,0
1286,307,132,10775.470833778381,4658.896560668945,0.1940385025833955,6,1,0
1214,2,133,100.47083377838135,4693.896560668945,0.2677585115566535,14,5,1
1214,3,133,135.47083377838135,4693.896560668945,0.5819116979012545,11,4,1
1214,4,133,170.47083377838135,4693.896560668945,0.19825842489918874,4,1,0
1214,5,133,205.47083377838135,4693.896560668945,0.9674434747886369,8,3,0
1288,25,133,905.4708337783813,4693.896560668945,0.2889609446139782,14,5,0
1288,26,133,940.4708337783813,4693.896560668945,0.3165912717918792,10,5,1
1294,140,133,4930.470833778381,4693.896560668945,0.21875738577007026,8,2,0
1295,155,133,5455.470833778381,4693.896560668945,0.21406598716512404,6,2,0
1295,156,133,5490.470833778381,4693.896560668945,0.31454089100616706,13,4,0
1295,157,133,5525.470833778381,4693.896560668945,0.1779787382244511,7,3,0
1258,211,133,7415.470833778381,4693.896560668945,0.6456481042928263,6,2,0
1258,212,133,7450.470833778381,4693.896560668945,0.21175301329732218,11,3,0
1298,214,133,7520.470833778381,4693.896560668945,0.44662847808349704,11,5,2
1299,217,133,7625.470833778381,4693.896560668945,0.7084492282356948,6,3,0
1285,265,133,9305.470833778381,4693.896560668945,0.14496600180586186,19,3,0
1273,294,133,10320.470833778381,4693.896560668945,0.17071486897986773,10,3,0
1273,295,133,10355.470833778381,4693.896560668945,0.32945214682742197,9,2,0
1286,306,133,10740.470833778381,4693.896560668945,0.15305010125057322,8,1,0
1214,1,134,65.47083377838135,4728.896560668945,0.7692839602660344,4,3,2
1214,2,134,100.47083377838135,4728.896560668945,0.26769614085208715,13,4,1
1214,3,134,135.47083377838135,4728.896560668945,0.33002718831562855,14,7,2
1303,49,134,1745.4708337783813,4728.896560668945,0.4937215899022393,11,4,0
1304,67,134,2375.4708337783813,4728.896560668945,0.3872731180651556,10,3,1
1304,68,134,2410.4708337783813,4728.896560668945,0.28113429043778126,7,2,1
1304,69,134,2445.4708337783813,4728.896560668945,0.1730392691468539,8,3,1
1294,139,134,4895.470833778381,4728.896560668945,0.41464960173834714,7,2,0
1294,140,134,4930.470833778381,4728.896560668945,0.5042091872960166,4,2,0
1308,171,134,6015.470833778381,4728.896560668945,0.8113318113057201,8,4,0
1298,214,134,7520.470833778381,4728.896560668945,0.8631922621424927,10,2,0
1299,216,134,7590.470833778381,4728.896560668945,0.23821553060666534,3,1,0
1214,2,135,100.47083377838135,4763.896560668945,0.6113999535804201,10,5,0
1315,25,135,905.4708337783813,4763.896560668945,0.23109430470433237,13,4,1
1303,49,135,1745.4708337783813,4763.896560668945,0.23690440912140906,10,5,0
1304,66,135,2340.4708337783813,4763.896560668945,0.2957140572795813,7,2,1
1304,69,135,2445.4708337783813,4763.896560668945,0.330066039585455,10,2,1
1304,70,135,2480.4708337783813,4763.896560668945,0.2991154315064303,10,3,0
1294,139,135,4895.470833778381,4763.896560668945,0.2951050930047492,5,1,1
1319,144,135,5070.470833778381,4763.896560668945,0.17075968459680063,4,2,2
1308,171,135,6015.470833778381,4763.896560668945,0.6009102687447746,3,2,0
1321,206,135,7240.470833778381,4763.896560668945,0.1880558796737636,4,1,0
1214,2,136,100.47083377838135,4798.896560668945,0.4550247699940758,8,3,1
1214,3,136,135.47083377838135,4798.896560668945,0.7443809364891687,10,4,2
1214,6,136,240.47083377838135,4798.896560668945,0.25905588304868965,7,2,0
1214,7,136,275.47083377838135,4798.896560668945,0.2776532383862152,7,3,1
1315,25,136,905.4708337783813,4798.896560668945,0.16088089359903532,14,3,1
1326,58,136,2060.4708337783813,4798.896560668945,0.3485094049631047,10,4,1
1304,66,136,2340.4708337783813,4798.896560668945,0.15554289451446413,4,1,1
1304,67,136,2375.4708337783813,4798.896560668945,0.3210850089256771,7,3,1
1304,71,136,2515.4708337783813,4798.896560668945,0.2216318604128733,13,3,1
1304,72,136,2550.4708337783813,4798.896560668945,0.17135491518140955,10,2,1
1319,143,136,5035.470833778381,4798.896560668945,0.16907908542243025,7,1,0
1319,144,136,5070.470833778381,4798.896560668945,0.23834223288791853,4,1,0
1321,205,136,7205.470833778381,4798.896560668945,0.3338511133351103,5,2,0
1321,206,136,7240.470833778381,4798.896560668945,0.4757902063704477,4,2,0
1329,221,136,7765.470833778381,4798.896560668945,0.18680487111592323,6,1,0
1329,222,136,7800.470833778381,4798.896560668945,0.20358179361992496,8,1,1
1331,275,136,9655.470833778381,4798.896560668945,0.17107361022607437,13,1,0
1214,2,137,100.47083377838135,4833.896560668945,0.19704511061027613,5,2,0
1214,3,137,135.47083377838135,4833.896560668945,0.752301681793558,11,7,2
1214,6,137,240.47083377838135,4833.896560668945,0.27615495551961783,5,2,1
1214,7,137,275.47083377838135,4833.896560668945,0.3478404405699598,13,4,0
1333,51,137,1815.4708337783813,4833.896560668945,0.1894202257559722,18,3,0
1326,59,137,2095.4708337783813,4833.896560668945,0.2672666135891614,5,2,0
1304,67,137,2375.4708337783813,4833.896560668945,0.3629104943382144,5,3,2
1304,69,137,2445.4708337783813,4833.896560668945,0.20293050430156429,7,3,0
1304,71,137,2515.4708337783813,4833.896560668945,0.2265631498336298,6,1,0
1304,72,137,2550.4708337783813,4833.896560668945,0.19938576116695098,14,3,0
1336,89,137,3145.4708337783813,4833.896560668945,0.17588828918497257,5,2,0
1319,141,137,4965.470833778381,4833.896560668945,0.6307095566919336,4,2,0
1319,142,137,5000.470833778381,4833.896560668945,0.2970551577636954,7,3,1
1339,169,137,5945.470833778381,4833.896560668945,0.1584496364854315,3,1,0
1321,207,137,7275.470833778381,4833.896560668945,0.16113821144061577,9,1,0
1329,222,137,7800.470833778381,4833.896560668945,0.27173797642179287,8,2,1
1342,247,137,8675.470833778381,4833.896560668945,0.1480163249578606,8,2,0
1331,276,137,9690.470833778381,4833.896560668945,0.3202551512246963,13,2,1
1214,2,138,100.47083377838135,4868.896560668945,0.3675376427593533,6,2,1
1214,3,138,135.47083377838135,4868.896560668945,0.48050215387147677,10,4,1
1214,5,138,205.47083377838135,4868.896560668945,1.302409796807553,3,1,0
1333,50,138,1780.4708337783813,4868.896560668945,0.26257048676868094,10,2,0
1326,58,138,2060.4708337783813,4868.896560668945,1.1118654338868763,5,3,1
1346,61,138,2165.4708337783813,4868.896560668945,0.21697444861065454,7,2,1
1346,62,138,2200.4708337783813,4868.896560668945,0.32441643349673066,5,2,1
1304,70,138,2480.4708337783813,4868.896560668945,0.29970275645259825,14,5,1
1336,89,138,3145.4708337783813,4868.896560668945,0.17200758128696064,5,2,0
1351,135,138,4755.470833778381,4868.896560668945,0.4372958596118335,4,2,1
1351,136,138,4790.470833778381,4868.896560668945,0.30478141852630464,5,1,0
1351,137,138,4825.470833778381,4868.896560668945,0.1830865418579707,3,1,0
1319,140,138,4930.470833778381,4868.896560668945,0.2595245741367074,7,2,0
1319,141,138,4965.470833778381,4868.896560668945,0.27818176581298204,7,2,0
1319,142,138,5000.470833778381,4868.896560668945,0.22681128909156645,9,2,0
1352,146,138,5140.470833778381,4868.896560668945,0.6973035739728916,4,2,0
1339,169,138,5945.470833778381,4868.896560668945,0.2505685583181885,8,2,1
1329,221,138,7765.470833778381,4868.896560668945,0.25911205880659194,7,2,0
1342,246,138,8640.470833778381,4868.896560668945,0.17980456113748816,11,2,0
1214,3,139,135.47083377838135,4903.896560668945,0.5539627662590144,6,3,1
1214,4,139,170.47083377838135,4903.896560668945,0.37879785855375864,6,3,0
1361,23,139,835.4708337783813,4903.896560668945,0.17624699457441403,7,1,0
1333,50,139,1780.4708337783813,4903.896560668945,0.22739509873651795,6,2,0
1346,61,139,2165.4708337783813,4903.896560668945,0.28530880197610153,4,1,0
1346,62,139,2200.4708337783813,4903.896560668945,1.4802775676898419,6,3,1
1304,71,139,2515.4708337783813,4903.896560668945,0.33239978364349276,7,3,0
1319,141,139,4965.470833778381,4903.896560668945,0.1716246176523005,6,2,0
1352,145,139,5105.470833778381,4903.896560668945,0.3461094363229022,7,4,1
1366,152,139,5350.470833778381,4903.896560668945,0.1846978184195576,7,2,0
1339,168,139,5910.470833778381,4903.896560668945,0.2937893448295248,4,2,0
1339,170,139,5980.470833778381,4903.896560668945,0.23456969055202748,4,2,0
1369,240,139,8430.470833778381,4903.896560668945,0.40995014642617034,12,3,0
1214,4,140,170.47083377838135,4938.896560668945,0.3051109097362191,4,2,0
1372,8,140,310.47083377838135,4938.896560668945,0.16419237515581928,12,4,1
1372,9,140,345.47083377838135,4938.896560668945,0.18524191069372936,7,2,0
1372,11,140,415.47083377838135,4938.896560668945,0.2686707292613749,4,1,0
1361,21,140,765.4708337783813,4938.896560668945,0.5962417837861222,9,4,0
1361,22,140,800.4708337783813,4938.896560668945,0.48278922422120985,13,6,1
1361,23,140,835.4708337783813,4938.896560668945,0.30215386831162105,13,3,0
1361,24,140,870.4708337783813,4938.896560668945,0.39607965765511044,10,3,1
1374,58,140,2060.4708337783813,4938.896560668945,0.14614078855439314,5,2,0
1379,116,140,4090.4708337783813,4938.896560668945,0.49259619558670564,5,2,0
1381,137,140,4825.470833778381,4938.896560668945,0.2494941200812041,7,2,0
1381,138,140,4860.470833778381,4938.896560668945,0.16214578897550846,3,1,1
1319,140,140,4930.470833778381,4938.896560668945,0.6611532112291975,5,2,1
1352,143,140,5035.470833778381,4938.896560668945,0.32562746836788237,4,1,0
1352,144,140,5070.470833778381,4938.896560668945,0.34859237884414196,4,1,1
1366,153,140,5385.470833778381,4938.896560668945,0.28544150252030603,4,3,0
1339,169,140,5945.470833778381,4938.896560668945,0.5768428160767577,4,3,1
1382,198,140,6960.470833778381,4938.896560668945,0.41239854427353817,4,1,0
1385,223,140,7835.470833778381,4938.896560668945,0.3543367766177857,7,4,1
1385,224,140,7870.470833778381,4938.896560668945,0.28910945990051684,5,1,0
1369,239,140,8395.470833778381,4938.896560668945,0.20301883102537083,5,1,0
1369,241,140,8465.470833778381,4938.896560668945,0.14970229621547806,21,3,2
1386,251,140,8815.470833778381,4938.896560668945,0.1806861018708923,14,2,0
1387,321,140,11265.470833778381,4938.896560668945,0.5769008972084376,3,2,0
1387,322,140,11300.470833778381,4938.896560668945,0.4471388840974469,3,1,0
1214,2,141,100.47083377838135,4973.896560668945,0.25923540373057646,4,2,0
1214,3,141,135.47083377838135,4973.896560668945,0.29681920888997154,7,2,0
1372,8,141,310.47083377838135,4973.896560668945,0.6440370672913802,7,4,0
1372,9,141,345.47083377838135,4973.896560668945,0.45267718539931145,13,7,0
